sku,article_no,selling_price,inventory_quantity,4_weeks_sales,status,factory,MOI,PO,ETA,market,DUS_quantity,total_cost,MOQ,inventory_value
PB-613WBR-12146,12146,24.99,4,0.0,EOL,CEZ,99998.0,,,USA,12.0,21.02,18.0,
PD-307BBR-12147,12147,14.99,6,2.0,STD,CEZ,3.0,,,USA,10.0,11.21,20.0,
PD-707PWBR-12148,12148,24.99,17,0.0,NEW,CEZ,99998.0,,,USA,0.0,15.05,20.0,
PB-612WES-11995,11995,69.99,6,0.0,STD,CEZ,99998.0,,,USA,18.0,22.07,18.0,
PB-613WRU-12159,12159,24.99,0,0.0,EOL,CEZ,0.0,,,USA,0.0,21.02,18.0,
PB-613BRU-12152,12152,24.99,1,1.0,NEW,CEZ,1.0,,,USA,0.0,21.65,18.0,
PB-106WAR-12171,12171,24.99,10,0.0,NEW,CEZ,99998.0,,,USA,6.0,10.55,20.0,
PB-210CBES-12076,12076,24.99,19,0.0,STD,BOW,99998.0,,,USA,430.0,7.43,500.0,
PB-813BUS-11976,11976,14.99,43,22.0,STD,BOW,1.95,,,USA,417.0,17.82,500.0,
PB-210BES-12081,12081,19.99,19,42.0,STD,BOW,1.17,,,USA,89.0,7.1,500.0,
PB-517WUS-11519,11519,39.99,42,17.0,NEW,JW,2.47,,,USA,116.0,13.16,500.0,
PB-106WDV-11885,11885,19.99,17,1.0,STD,CEZ,17.0,,,USA,0.0,10.55,20.0,
PB-215BUS-11707,11707,29.99,41,20.0,NEW,BOW,2.05,,,USA,268.0,13.74,1000.0,
PB-615BUS-11834,11834,39.99,74,18.0,NEW,BOW,4.11,,,USA,230.0,21.27,1000.0,
PD-713PKUS-11673,11673,34.99,277,112.0,STD,SQT,3.22,,,USA,1204.0,11.94,500.0,
PB-535RDUS-11303,11303,99.99,100,39.0,NEW,Chicony,2.56,120.0,2023-02-15,USA,95.0,56.9,504.0,
PB-535BLUS-11304,11304,99.99,338,34.0,NEW,Chicony,9.94,180.0,2023-02-15,USA,427.0,56.9,504.0,
PB-535BRUS-11305,11305,99.99,115,63.0,NEW,Chicony,1.83,180.0,2023-02-15,USA,313.0,56.9,504.0,
PD-715PKUS-12105,12105,34.99,79,83.0,NEW,SQT,1.15,,,USA,3.0,12.77,500.0,
PPR-408-12128,12128,4.99,89,0.0,NEW,SQT,99998.0,,,USA,824.0,0.61,1000.0,
PPR-409-12129,12129,4.99,97,0.0,NEW,SQT,99998.0,,,USA,804.0,0.72,1000.0,
PB-106MES-11819,11819,39.99,10,3.0,STD,CEZ,3.33,,,USA,30.0,10.55,20.0,
PB-512WAR-12024,12024,34.99,6,0.0,NEW,CEZ,99998.0,,,USA,6.0,15.25,18.0,
PB-612BAR-11323,11323,64.99,6,0.0,NEW,CEZ,99998.0,,,USA,6.0,22.62,18.0,
PB-612WAR-12214,12214,64.99,6,0.0,NEW,CEZ,99998.0,,,USA,10.0,22.62,18.0,
PB-106MKR-11314,11314,29.99,0,3.0,NEW,CEZ,0.0,,,USA,0.0,10.55,20.0,
PB-106WKR-11315,11315,29.99,4,2.0,NEW,CEZ,2.0,,,USA,0.0,11.55,20.0,
PB-612BKR-11316,11316,64.99,6,0.0,NEW,CEZ,99998.0,,,USA,6.0,22.62,18.0,
PB-407BAR-12040,12040,11.99,11,2.0,NEW,CEZ,5.5,,,USA,0.0,8.21,20.0,
PB-407WAR-12038,12038,11.99,11,0.0,NEW,CEZ,99998.0,,,USA,0.0,8.65,20.0,
PB-413BHE-12031,12031,19.99,18,0.0,NEW,CEZ,99998.0,,,USA,0.0,13.99,18.0,
PB-413BAR-12032,12032,24.99,6,0.0,NEW,CEZ,99998.0,,,USA,5.0,13.99,18.0,
PB-413WHE-12028,12028,24.99,16,0.0,NEW,CEZ,99998.0,,,USA,0.0,13.99,18.0,
PB-413WAR-12029,12029,24.99,6,0.0,NEW,CEZ,99998.0,,,USA,6.0,13.99,18.0,
PB-512WHE-12023,12023,34.99,11,1.0,NEW,CEZ,11.0,,,USA,6.0,15.25,18.0,
PB-512WTW-12025,12025,34.99,5,1.0,NEW,CEZ,5.0,,,USA,12.0,15.25,18.0,
PB-613WHE-12034,12034,39.99,18,0.0,NEW,CEZ,99998.0,,,USA,0.0,21.02,18.0,
PB-613WTW-12036,12036,39.99,18,0.0,NEW,CEZ,99998.0,,,USA,0.0,21.02,18.0,
PB-613WAR-12035,12035,39.99,6,0.0,EOL,CEZ,99998.0,,,USA,6.0,21.02,18.0,
PM-802PK-12141,12141,11.99,44,79.0,NEW,SQT,1.09,,,USA,210.0,4.68,500.0,
PM-802BL-12142,12142,11.99,122,100.0,NEW,SQT,1.3,,,USA,127.0,4.68,500.0,
PM-802IN-12177,12177,11.99,130,120.0,NEW,SQT,1.12,,,USA,184.0,4.44,500.0,
PB-613BTW-12202,12202,39.99,12,0.0,EOL,CEZ,99998.0,,,USA,6.0,20.9,18.0,
PB-613BAR-12203,12203,39.99,12,0.0,NEW,CEZ,99998.0,,,USA,3.0,20.9,18.0,
PB-512WKR-11320,11320,34.99,5,0.0,NEW,CEZ,99998.0,,,USA,6.0,15.25,18.0,
PB-512BKR-12198,12198,34.99,6,0.0,NEW,CEZ,99998.0,,,USA,6.0,15.25,18.0,
PB-208BIN-11322,11322,14.99,0,0.0,EOL,CEZ,0.0,,,USA,15.0,8.35,20.0,
PB-208WIN-11324,11324,14.99,0,0.0,NEW,CEZ,0.0,,,USA,15.0,8.35,20.0,
PB-208WKR-11325,11325,19.99,21,11.0,NEW,CEZ,1.91,,,USA,0.0,8.35,20.0,
PB-413BIN-11326,11326,29.99,0,0.0,NEW,CEZ,0.0,,,USA,0.0,14.37,18.0,
PB-413WIN-12195,12195,34.99,0,0.0,NEW,CEZ,0.0,,,USA,0.0,14.35,18.0,
PB-613BIN-12006,12006,49.99,0,0.0,NEW,CEZ,0.0,,,USA,12.0,21.02,18.0,
PB-613WIN-12200,12200,49.99,0,0.0,EOL,CEZ,0.0,,,USA,18.0,21.02,18.0,
PB-413BKR-11327,11327,19.99,5,0.0,NEW,CEZ,99998.0,,,USA,6.0,13.99,18.0,
PB-413WKR-12196,12196,24.99,6,0.0,NEW,CEZ,99998.0,,,USA,6.0,13.99,18.0,
PB-613BKR-12204,12204,39.99,6,0.0,NEW,CEZ,99998.0,,,USA,6.0,20.9,18.0,
PB-613WKR-12206,12206,39.99,12,0.0,EOL,CEZ,99998.0,,,USA,3.0,21.02,18.0,
PB-613BHE-12201,12201,39.99,18,0.0,NEW,CEZ,99998.0,,,USA,0.0,20.9,18.0,
PB-413BDV-11991,11991,29.99,11,6.0,NEW,CEZ,1.83,,,USA,6.0,13.99,18.0,
PB-413WDV-12197,12197,29.99,6,2.0,NEW,CEZ,3.0,,,USA,0.0,13.99,18.0,
PB-613BDV-12205,12205,49.99,8,0.0,NEW,CEZ,99998.0,,,USA,6.0,20.9,18.0,
PB-613WDV-12207,12207,44.99,11,6.0,EOL,CEZ,1.83,,,USA,6.0,21.02,18.0,
PB-512BDV-12199,12199,44.99,0,0.0,NEW,CEZ,0.0,,,USA,18.0,15.25,18.0,
PD-303WAR-12233,12233,14.99,5,0.0,NEW,CEZ,99998.0,,,USA,10.0,11.01,20.0,
PD-413BUS-12176,12176,44.99,30,0.0,NEW,Chicony,99998.0,,,USA,168.0,17.8,504.0,
PD-512BUS-12174,12174,59.99,53,6.0,NEW,Chicony,8.83,,,USA,630.0,19.17,504.0,
PD-813BUS-12172,12172,69.99,30,0.0,NEW,Chicony,99998.0,,,USA,264.0,30.1,504.0,
PB-407BHE-12039,12039,14.99,15,4.0,NEW,CEZ,3.75,,,USA,0.0,8.21,20.0,
PB-208BTH-12215,12215,11.99,5,0.0,EOL,CEZ,99998.0,,,USA,6.0,8.35,20.0,
PB-208WTH-12216,12216,14.99,14,1.0,NEW,CEZ,14.0,,,USA,0.0,8.35,20.0,
PB-407BTH-12217,12217,14.99,4,1.0,NEW,CEZ,4.0,,,USA,0.0,8.65,20.0,
PB-413BTH-12225,12225,24.99,6,0.0,NEW,CEZ,99998.0,,,USA,10.0,14.37,18.0,
PB-413WTH-12226,12226,24.99,6,0.0,NEW,CEZ,99998.0,,,USA,10.0,14.37,18.0,
PB-512BTH-12227,12227,34.99,6,0.0,NEW,CEZ,99998.0,,,USA,8.0,15.25,18.0,
PB-512WTH-12228,12228,34.99,6,0.0,NEW,CEZ,99998.0,,,USA,10.0,15.25,18.0,
PB-612BTH-12229,12229,69.99,4,0.0,NEW,CEZ,99998.0,,,USA,10.0,22.62,20.0,
PB-612WTH-12230,12230,64.99,6,0.0,NEW,CEZ,99998.0,,,USA,9.0,22.62,18.0,
PB-613BTH-12231,12231,39.99,6,0.0,NEW,CEZ,99998.0,,,USA,10.0,20.9,18.0,
PB-613WTH-12232,12232,39.99,6,0.0,EOL,CEZ,99998.0,,,USA,10.0,21.02,18.0,
PD-303WTW-11555,11555,14.99,5,0.0,NEW,CEZ,99998.0,,,USA,15.0,11.01,20.0,
PD-303WHE-12234,12234,14.99,6,2.0,NEW,CEZ,3.0,,,USA,10.0,11.01,20.0,
PD-303WKR-12235,12235,19.99,4,0.0,NEW,CEZ,99998.0,,,USA,5.0,11.01,20.0,
PD-307BAR-12237,12237,14.99,5,0.0,NEW,CEZ,99998.0,,,USA,10.0,11.21,20.0,
PD-707BAR-12238,12238,19.99,5,0.0,NEW,CEZ,99998.0,,,USA,10.0,15.05,20.0,
PD-707WAR-12239,12239,19.99,4,1.0,NEW,CEZ,4.0,,,USA,13.0,15.05,20.0,
PB-429BES-11823,11823,29.99,17,1.0,STD,BOW,17.0,500.0,2023-02-16,USA,0.0,13.09,500.0,
PD-212BUS-11486,11486,17.99,54,3.0,STD,SQT,18.0,,,USA,457.0,5.5,500.0,
PB-335BLUS-11298,11298,89.99,46,0.0,NEW,Chicony,99998.0,180.0,2023-02-15,USA,468.0,46.99,500.0,
PB-335BRUS-11299,11299,89.99,40,5.0,NEW,Chicony,11.0,180.0,2023-02-15,USA,455.0,46.99,500.0,
PB-335RDUS-10103,10103,89.99,28,0.0,NEW,Chicony,99998.0,120.0,2023-02-15,USA,142.0,46.99,500.0,
PPR-201US-10716,10716,4.99,74,4.0,NEW,BOW,18.5,,,USA,1890.0,0.69,2000.0,
PPR-202US-12139,12139,4.99,77,1.0,NEW,BOW,77.0,,,USA,1890.0,0.73,2000.0,
PPR-203US-12140,12140,4.99,66,5.0,NEW,BOW,13.4,,,USA,1875.0,0.77,2000.0,
PB-213CBUS-12166,12166,19.99,60,7.0,NEW,BOW,8.57,,,USA,387.0,6.93,500.0,
PB-407WHE-12037,12037,14.99,10,0.0,NEW,CEZ,99998.0,,,USA,10.0,8.65,20.0,
PB-407WTH-12224,12224,14.99,5,0.0,NEW,CEZ,99998.0,,,USA,15.0,8.65,20.0,
PB-208BAR-12045,12045,11.99,0,0.0,ARC,CEZ,0.0,,,USA,0.0,8.35,20.0,
DX-2000M-11144,11144,8.99,0,0.0,READY,TTX,0.0,,,USA,,2.04,1000.0,
DX-2000L-11133,11133,9.99,0,0.0,READY,TTX,0.0,,,USA,,2.7,1000.0,
DX-2000XL-11134,11134,11.99,0,0.0,READY,TTX,0.0,,,USA,,3.36,1000.0,
PB-524BUS-12163,12163,59.99,0,0.0,READY,Togran,0.0,,,USA,,21.45,1000.0,
PM-513I-12180,12180,17.99,14,0.0,NEW,Togran,99998.0,,,USA,199.0,4.62,2000.0,
PB-527US-12168,12168,29.99,15,0.0,NEW,BOW,99998.0,,,USA,389.0,16.28,500.0,
PB-525US-12069,12069,49.99,48,0.0,NEW,JW,99998.0,,,USA,479.0,19.49,500.0,
PB-416US-12099,12099,29.99,8,0.0,NEW,BOW,99998.0,,,USA,359.0,12.66,500.0,
PB-816US-12103,12103,49.99,0,0.0,NEW,BOW,0.0,,,USA,0.0,22.43,500.0,
DX-1000L-10887,10887,12.99,5,2.0,STD,TTX,2.5,,,AU,2229.0,1.61,1000.0,
PB-315US-10917,10917,59.99,1,2.0,STD,Togran,0.5,,,AU,17.0,19.92,1000.0,
PB-409PUS-11033,11033,29.99,9,7.0,STD,Togran,1.29,,,AU,219.0,4.61,1000.0,
PB-409UUS-10960,10960,29.99,16,0.0,STD,Togran,99998.0,1000.0,2023-02-16,AU,10.0,4.61,1000.0,
PB-505HPUS-10970,11252,49.99,8,5.0,STD,Togran,1.6,260.0,2023-02-16,AU,8.0,11.65,1000.0,
PB-510HUS-11005,11005,59.99,13,0.0,STD,Donar,99998.0,,,AU,389.0,13.77,1000.0,
PB-513US-10165,11417,69.99,0,0.0,STD,Donar,0.0,,,AU,434.0,12.97,500.0,
PB-514HPLUSEN-11048,11048,59.99,6,2.0,STD,Togran,3.0,,,AU,10.0,13.21,1000.0,
PB-515HPSUS-11049,11341,79.99,5,0.0,STD,Togran,99998.0,,,AU,43.0,17.75,1000.0,
PB-706PSUS-10532,10532,59.99,5,0.0,STD,Togran,99998.0,800.0,2023-02-16,AU,14.0,15.63,1000.0,
PM-508-10844,10844,24.99,10,0.0,STD,Togran,99998.0,,,AU,3712.0,5.62,2000.0,
PM-513N-11168,11168,24.99,30,40.0,STD,Togran,0.78,2000.0,2023-02-16,AU,845.0,4.11,2000.0,
PM-608-10914,10914,27.99,17,2.0,STD,Togran,8.5,,,AU,3645.0,6.72,2000.0,
PM-713N-11167,11167,29.99,135,75.0,STD,Togran,1.81,5000.0,2023-02-16,AU,1903.0,6.34,2000.0,
PM-718-11411,11411,34.99,10,0.0,EOL,Togran,99998.0,,,AU,1246.0,7.61,2000.0,
PPD-202HB-11091,11091,24.99,15,3.0,STD,Donar,5.0,,,AU,1632.0,5.98,500.0,
PPD-202UB-11251,11251,19.99,27,23.0,STD,Donar,1.17,,,AU,101.0,4.03,500.0,
PPD-501U-10062,11284,29.99,15,5.0,STD,LT,3.0,895.0,2023-02-16,AU,8.0,6.71,1000.0,
PM-802B-11402,11402,19.99,44,13.0,STD,SQT,3.38,,,AU,2740.0,4.22,500.0,
PPR-34-Glo-18021,18010,14.99,10,2.0,STD,Perixx DE,5.0,,,AU,1097.0,2.7,50.0,
PM-513L-11516,11516,24.99,10,12.0,STD,Togran,0.83,,,AU,666.0,4.05,2000.0,
PM-713L-11517,11517,29.99,44,21.0,STD,Togran,2.1,,,AU,440.0,6.34,2000.0,
PM-519-11521,11521,29.99,0,0.0,STD,Togran,0.0,560.0,2023-02-16,AU,5.0,4.6,2000.0,
PM-719-11522,11522,39.99,93,18.0,STD,Togran,5.17,,,AU,0.0,6.82,2000.0,
PM-515II-11534,11534,27.99,0,0.0,STD,Togran,0.0,1760.0,2023-02-16,AU,0.0,5.53,2000.0,
PM-715II-11533,11533,34.99,6,1.0,STD,Togran,6.0,,,AU,1055.0,7.82,2000.0,
PM-718R-11562,11562,29.99,18,9.0,EOL,Togran,2.0,,,AU,0.0,7.78,2000.0,
PM-517D-11567,11567,39.99,9,4.0,STD,Togran,2.25,,,AU,354.0,10.91,2000.0,
PM-717D-11568,11568,44.99,6,5.0,STD,Togran,1.2,,,AU,1495.0,12.69,2000.0,
PB-409HUS-10840,10840,39.99,13,1.0,STD,Togran,13.0,,,AU,43.0,7.5,1000.0,
PB-407WUS-10793,10793,29.99,1,0.0,STD,CEZ,99998.0,160.0,2023-02-10,AU,30.0,8.65,20.0,
PB-512BUS-11525,11525,79.99,42,19.0,STD,Chicony,2.21,180.0,2023-02-07,AU,734.0,14.3,504.0,
PB-512WUS-11528,11528,74.99,5,4.0,STD,Chicony,1.25,,,AU,10.0,14.3,504.0,
PD-712BUS-11267,11267,34.99,13,3.0,STD,SQT,4.33,500.0,2023-02-16,AU,22.0,7.7,500.0,
PD-712WUS-11261,11261,34.99,0,5.0,STD,SQT,0.0,,,AU,9.0,7.92,500.0,
PB-317US-11566,11566,34.99,178,33.0,STD,Palm max,6.58,20.0,2023-02-16,AU,199.0,6.88,1000.0,
PPD-504-11572,11572,49.99,6,11.0,STD,Togran,0.55,1000.0,2023-02-16,AU,2.0,6.24,1000.0,
PPD-303B-11605,11605,49.99,21,7.0,STD,Togran,3.0,,,AU,484.0,13.72,1000.0,
PM-719L-11635,11635,29.99,0,8.0,STD,Togran,0.0,,,AU,2691.0,6.75,2000.0,
PM-802W-11538,11538,19.99,10,5.0,STD,SQT,2.0,,,AU,810.0,4.35,500.0,
PB-107PUS-11626,11626,39.99,0,0.0,STD,Chicony,0.0,,,AU,1072.0,6.89,500.0,
MX-2000IIB-11095,11019,49.99,4,0.0,EOL,Togran,99998.0,,,AU,1052.0,16.59,2000.0,
PB-612BUS-11354,11354,99.99,5,6.0,STD,Chicony,0.83,,,AU,2503.0,22.66,504.0,
PB-612WUS-11615,11615,99.99,6,1.0,STD,Chicony,6.0,,,AU,107.0,22.66,504.0,
PD-406US-11648,11648,69.99,9,10.0,STD,Togran,1.0,,,AU,214.0,15.6,1000.0,
PD-605BUS-11633,11633,99.99,5,0.0,STD,Togran,99998.0,,,AU,0.0,21.02,1008.0,
PPD-205-11444,11444,16.99,10,0.0,STD,Togran,99998.0,,,AU,322.0,4.05,1000.0,
PPD-705-11574,11574,21.99,9,2.0,EOL,Togran,4.5,,,AU,324.0,5.2,1000.0,
PB-329BUS-11663,11663,69.99,5,1.0,STD,JW,5.0,,,AU,300.0,18.39,500.0,
PB-422US-11670,11670,29.99,3,5.0,STD,SQT,0.6,440.0,2023-02-16,AU,323.0,3.97,500.0,
PB-426US-11665,11665,32.99,12,5.0,STD,Togran,2.4,,,AU,1295.0,5.97,1000.0,
PD-713PKUS-11673,11673,59.99,43,31.0,STD,SQT,1.42,,,AU,1204.0,11.94,500.0,
PM-520-11447,11447,44.99,10,2.0,STD,Togran,5.0,,,AU,264.0,13.09,2000.0,
PM-720-11449,11449,49.99,12,8.0,STD,Togran,1.63,,,AU,530.0,14.71,2000.0,
PPR-706-11573,11573,54.99,5,1.0,EOL,Togran,5.0,,,AU,15.0,16.07,1000.0,
PB-509HUS-11002,11002,59.99,9,0.0,STD,Donar,99998.0,400.0,2023-02-16,AU,10.0,16.44,500.0,
PD-212BUS-11486,11486,29.99,11,3.0,STD,SQT,3.67,,,AU,457.0,5.5,500.0,
PB-522BUS-11578,11578,149.99,1,1.0,STD,Togran,1.0,,,AU,105.0,44.26,1000.0,
PB-326BUS-11607,11607,39.99,14,8.0,STD,Togran,1.75,,,AU,559.0,8.64,1000.0,
PB-523BUS-11694,11694,49.99,0,0.0,EOL,Togran,0.0,,,AU,803.0,9.34,1000.0,
PPD-704-11634,11634,44.99,7,2.0,STD,Togran,3.5,,,AU,148.0,7.85,2000.0,
PPR-303GB-18025,18025,14.99,5,0.0,STD,Perixx DE,99998.0,,,AU,598.0,3.17,50.0,
PPR-303GLV-18038,18038,14.99,0,1.0,STD,Perixx DE,0.0,,,AU,26.0,3.17,50.0,
PPR-303GP-18026,18026,14.99,3,2.0,STD,Perixx DE,1.5,,,AU,326.0,3.17,50.0,
PPR-303GPK-18037,18037,14.99,6,0.0,STD,Perixx DE,99998.0,,,AU,104.0,3.17,50.0,
PPR-303GYL-18040,18040,14.99,0,0.0,STD,Perixx DE,0.0,,,AU,197.0,3.17,50.0,
PPR-304-GLR-18033,18033,39.99,4,1.0,STD,Perixx DE,4.0,,,AU,79.0,9.03,16.0,
PX-P2UA-19998,19998,9.99,58,13.0,STD,CLC,4.46,,,AU,289.0,1.69,2100.0,
PD-212WUS-11696,11696,29.99,0,1.0,STD,SQT,0.0,,,AU,131.0,5.72,500.0,
PM-201CB-11703,11703,14.99,0,2.0,STD,SQT,0.0,,,AU,916.0,2.09,1000.0,
PM-201UB-11687,11687,14.99,11,0.0,STD,SQT,99998.0,,,AU,608.0,1.93,1000.0,
PM-201PB-10042,11387,14.99,1,3.0,STD,SQT,3.67,,,AU,2188.0,1.82,1000.0,
PM-209PB-10442,10442,14.99,10,0.0,STD,Intech,99998.0,,,AU,1333.0,2.34,3000.0,
PB-312US-11350,11350,109.99,6,1.0,STD,LT,6.0,,,AU,285.0,24.61,500.0,
PB-805EUS-11680,11680,59.99,31,9.0,STD,BOW,3.44,,,AU,11.0,15.13,500.0,
PB-429US-11684,11684,49.99,26,8.0,STD,BOW,3.38,,,AU,416.0,13.09,500.0,
MX-2500-11724,11724,39.99,8,2.0,EOL,Togran,4.0,,,AU,877.0,15.25,2000.0,
PB-409WUUS-11776,11776,29.99,2,1.0,STD,Togran,2.0,,,AU,152.0,5.68,1000.0,
PD-707WPSUS-10905,10905,59.99,0,0.0,STD,CEZ,0.0,,,AU,0.0,15.05,20.0,
PD-307BUS-11369,11369,44.99,0,0.0,STD,CEZ,0.0,,,AU,10.0,9.46,20.0,
PB-210CBUS-11729,11729,49.99,4,2.0,STD,BOW,2.0,920.0,2023-02-16,AU,13.0,7.43,500.0,
PB-407BUS-10789,10789,34.99,5,0.0,STD,Chicony,99998.0,,,AU,676.0,6.6,500.0,
PM-804B-11582,11582,34.99,11,3.0,STD,Togran,3.67,,,AU,943.0,9.53,2000.0,
PB-330US-11700,11700,89.99,4,1.0,STD,Togran,4.0,,,AU,764.0,19.29,1000.0,
PPR-403-11764,11764,7.99,11,0.0,STD,CLC,99998.0,,,AU,452.0,0.94,2000.0,
PB-106MUS-11689,11689,59.99,11,6.0,STD,Chicony,1.83,150.0,2023-02-10,AU,9.0,8.69,500.0,
PM-209WU-11832,11832,14.99,9,5.0,STD,Intech,1.8,,,AU,676.0,2.42,3000.0,
PM-209WP-11831,11831,14.99,0,5.0,STD,Intech,0.0,,,AU,2617.0,2.52,3000.0,
PB-409PWUS-11829,11829,29.99,5,1.0,STD,Togran,5.0,,,AU,709.0,5.68,1000.0,
PD-606CUS-11660,11660,79.99,36,14.0,STD,Togran,2.57,,,AU,9.0,18.99,1000.0,
PD-707PBUS-10900,10900,54.99,0,0.0,STD,CEZ,0.0,,,AU,128.0,13.64,20.0,
PD-610BUS-11732,11732,49.99,2,0.0,EOL,BOW,99998.0,,,AU,0.0,12.32,500.0,
DX-1000XL-11052,11052,14.99,0,0.0,STD,TTX,0.0,720.0,2023-03-15,AU,802.0,2.06,1000.0,
DX-1000M-10891,10891,11.99,0,0.0,STD,TTX,0.0,720.0,2023-03-15,AU,703.0,1.3,1000.0,
PB-613BUS-11804,11804,89.99,0,0.0,STD,Chicony,0.0,,,AU,822.0,20.9,504.0,
PB-413BUS-11798,11798,74.99,3,0.0,STD,Chicony,99998.0,,,AU,349.0,12.89,504.0,
PB-428US-11543,11543,89.99,3,0.0,EOL,Togran,99998.0,,,AU,303.0,33.5,1000.0,
PB-213WUS-11958,11958,34.99,0,0.0,STD,BOW,0.0,500.0,2023-02-16,AU,18.0,6.6,500.0,
PD-505BUS-11611-AU,11611,89.99,5,1.0,STD,Togran,5.0,,,AU,417.0,17.62,1008.0,
PPR-101-11943,11943,12.99,19,8.0,STD,TTX,2.38,,,AU,610.0,2.75,1000.0,
PM-520W-11923,11923,44.99,2,0.0,STD,Togran,99998.0,,,AU,691.0,14.02,2000.0,
PM-720W-11924,11924,49.99,16,1.0,STD,Togran,16.0,,,AU,693.0,15.64,2000.0,
PPR-801-11904,11904,49.99,10,0.0,STD,Togran,99998.0,,,AU,492.0,13.79,2000.0,
PPR-407A-11797,11797,8.99,9,0.0,STD,CLC,99998.0,,,AU,2364.0,1.34,2100.0,
PM-519L-11705,11705,19.99,1,1.0,EOL,Togran,1.0,,,AU,23.0,4.6,2000.0,
PM-713W-11937,11937,29.99,10,5.0,STD,Togran,2.0,,,AU,8.0,7.19,2000.0,
PD-713BLUES-11909,11909,59.99,21,7.0,STD,SQT,3.0,500.0,2023-02-16,AU,9.0,11.94,500.0,
PD-713PURPLES-11953,11953,69.99,27,7.0,STD,SQT,3.86,,,AU,167.0,11.94,500.0,
PM-803A-11907,11907,37.99,17,0.0,STD,BOW,99998.0,,,AU,531.0,8.69,1000.0,
PB-732BUS-11950,11950,49.99,3,4.0,STD,BOW,0.75,,,AU,44.0,11.99,500.0,
PB-432BUS-11679,11679,34.99,23,12.0,STD,BOW,1.92,,,AU,301.0,7.05,500.0,
PB-718BUS-11944,11944,69.99,10,0.0,STD,BOW,99998.0,,,AU,382.0,14.96,500.0,
PB-333BUS-11618,11618,39.99,4,1.0,STD,BOW,4.0,,,AU,506.0,11.23,500.0,
PB-331BUS-11902,11902,59.99,10,0.0,STD,BOW,99998.0,,,AU,649.0,12.76,500.0,
PPR-34-GLG-18028,18028,14.99,4,0.0,STD,Perixx DE,99998.0,,,AU,389.0,3.17,50.0,
PM-209C-11994,11994,29.99,17,11.0,STD,Intech,1.55,3000.0,2023-02-16,AU,15.0,2.97,5000.0,
PB-328BUS-11541,11541,119.99,5,0.0,EOL,Togran,99998.0,,,AU,198.0,40.43,1000.0,
PM-611B-11903,11903,29.99,10,0.0,STD,Intech,99998.0,,,AU,1099.0,8.58,1000.0,
PM-819-12013,12013,49.99,26,8.0,STD,Togran,3.25,,,AU,742.0,13.16,2000.0,
PPD-202C-12060,12060,22.99,14,2.0,STD,Donar,7.0,,,AU,730.0,6.44,500.0,
PM-813B-11983,11983,39.99,24,10.0,STD,Togran,2.4,,,AU,389.0,9.53,2000.0,
PB-322BUS-11577,11577,199.99,2,0.0,STD,Togran,99998.0,,,AU,310.0,50.32,1000.0,
PX5300-GBLUS-11918,11918,99.99,1,0.0,STD,Sisun,99998.0,,,AU,95.0,31.08,100.0,
PX5300-GBRUS-11917,11917,99.99,1,0.0,STD,Sisun,99998.0,,,AU,64.0,31.08,100.0,
PX4300-GBLUS-11912,11912,79.99,0,0.0,STD,Sisun,0.0,,,AU,6.0,27.82,100.0,
PX4300-GBRUS-11911,11911,79.99,1,0.0,STD,Sisun,99998.0,,,AU,46.0,27.82,100.0,
PX4300-KBRUS-11914,11914,79.99,1,0.0,STD,Sisun,99998.0,,,AU,109.0,31.61,100.0,
PX4300-KWHUS-11915,11915,79.99,0,0.0,STD,Sisun,0.0,,,AU,17.0,31.61,100.0,
PX4300-KBLUS-11916,11916,79.99,1,0.0,STD,Sisun,99998.0,,,AU,30.0,31.61,100.0,
PX4300-GYLUS-11913,11913,79.99,1,0.0,STD,Sisun,99998.0,,,AU,54.0,27.82,100.0,
PX5300-GYLUS-11919,11919,99.99,1,0.0,STD,Sisun,99998.0,,,AU,133.0,31.08,100.0,
PX5300-KBLUS-11922,11922,99.99,0,0.0,STD,Sisun,0.0,,,AU,38.0,37.51,100.0,
PX5300-KBRUS-11920,11920,99.99,1,0.0,STD,Sisun,99998.0,,,AU,140.0,37.51,100.0,
PX5300-KRDUS-11921,11921,99.99,1,0.0,STD,Sisun,99998.0,,,AU,29.0,37.51,100.0,
PM-209U-11529,11529,14.99,14,5.0,STD,Intech,2.8,,,AU,2927.0,1.96,3000.0,
PPR-404-11765,11765,7.99,9,0.0,STD,SQT,99998.0,,,AU,184.0,0.81,1000.0,
PB-317RUS-12010,12010,39.99,7,3.0,STD,Palm max,2.33,,,AU,374.0,8.2,1000.0,
PB-813BUS-11976,11976,69.99,10,1.0,STD,BOW,10.0,,,AU,417.0,17.82,500.0,
PB-716IIIUS-11593,11593,49.99,11,3.0,STD,BOW,3.67,,,AU,607.0,10.78,500.0,
PB-733BUS-11653,11653,49.99,7,0.0,STD,BOW,99998.0,,,AU,287.0,13.53,500.0,
PB-332US-11947,11947,39.99,6,2.0,STD,BOW,3.0,,,AU,56.0,9.25,500.0,
PB-734PK-BLUS-11988,11988,99.99,5,0.0,STD,SQT,99998.0,,,AU,77.0,35.2,500.0,
PD-715PKUS-12105,12105,49.99,3,1.0,NEW,SQT,3.0,,,AU,3.0,12.77,500.0,
PB-615BUS-11834,11834,59.99,0,0.0,NEW,BOW,0.0,,,AU,230.0,21.27,1000.0,
