"id","section","number","level","side","storage_unit_size_w","storage_unit_size_h","storage_unit_size_l","friend_group","purpose","comments","life_span","article_no","article_storage_id","oldest_date_in_unit","quantity_single","quantity_carton","default_article_no","over_size","single_quantity_threshold","single_quantity_max","size","date_shipment_in"
"0","A","1","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"10818",NULL,NULL,"62",NULL,"10818",NULL,"72","90","Quarter","2021-05-15"
"1","A","1","l0","RU","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"10904",NULL,NULL,"9",NULL,"10904",NULL,"56","70","Quarter","2021-05-15"
"2","A","1","l0","LD","0.4","0.8","1.2","0","Normal","None",NULL,"12141",NULL,NULL,"370",NULL,"12141",NULL,"256","320","Quarter","2022-10-25"
"3","A","1","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"10971",NULL,NULL,"44",NULL,"10971",NULL,"64","80","Quarter","2021-09-14"
"4","A","2","l0","LU","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11062",NULL,NULL,"8",NULL,"11062",NULL,"72","90","Quarter","2021-05-15"
"5","A","2","l0","RU","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11420",NULL,NULL,"0",NULL,"11420",NULL,"56","70","Quarter","2000-01-01"
"6","A","2","l0","LD","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11328",NULL,NULL,"0",NULL,"11328",NULL,"48","60","Quarter","2000-01-01"
"7","A","2","l0","RD","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11993",NULL,NULL,"60",NULL,"11993",NULL,"40","50","Quarter","2022-07-04"
"8","A","3","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11418",NULL,NULL,"40",NULL,"11418",NULL,"64","80","Quarter","2021-10-14"
"9","A","3","l0","RU","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20verified qty of 11452 with qty 31",NULL,NULL,NULL,NULL,"0",NULL,"11452",NULL,"40","50","Quarter","2000-01-01"
"10","A","3","l0","LD","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11454",NULL,NULL,"17",NULL,"11454",NULL,"32","40","Quarter","2021-05-15"
"11","A","3","l0","RD","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"48","60","Quarter","2000-01-01"
"12","A","4","l0","LU","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"12060",NULL,NULL,"0",NULL,"12060",NULL,"512","640","Quarter","2000-01-01"
"13","A","4","l0","RU","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"12142",NULL,NULL,"172",NULL,"12142",NULL,"256","320","Quarter","2022-10-25"
"14","A","4","l0","LD","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11903",NULL,NULL,"64",NULL,"11903",NULL,"96","120","Quarter","2022-03-30"
"15","A","4","l0","RD","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20verified qty of 11601 with qty 40",NULL,"11501",NULL,NULL,"40",NULL,"11501",NULL,"32","40","Quarter","2022-10-25"
"16","A","5","l0","LU","0.4","0.8","1.2","0","Normal","None",NULL,"12177",NULL,NULL,"224",NULL,"12177",NULL,"256","320","Quarter","2022-10-25"
"17","A","5","l0","RU","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11618",NULL,NULL,"68",NULL,"11618",NULL,"96","120","Quarter","2022-06-10"
"18","A","5","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11619",NULL,NULL,"98",NULL,"11619",NULL,"96","120","Quarter","2021-11-17"
"19","A","5","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11620",NULL,NULL,"22",NULL,"11620",NULL,"19.200000000000003","24","Quarter","2021-07-05"
"20","A","6","l0","LU","0.4","0.8","1.2","0","Normal","None",NULL,"11631",NULL,NULL,"100",NULL,"11631",NULL,"80","100","Quarter","2022-06-14"
"21","A","6","l0","RU","0.4","0.8","1.2","0","Normal","None",NULL,"11637",NULL,NULL,"36",NULL,"11637",NULL,"40","50","Quarter","2021-12-28"
"22","A","6","l0","LD","0.4","0.8","1.2","0","Normal","None",NULL,"11264",NULL,NULL,"40",NULL,"11264",NULL,"64","80","Quarter","2022-07-13"
"23","A","6","l0","RD","0.4","0.8","1.2",NULL,"Normal","Noneverified qty of 11647 with qty 33",NULL,"11952",NULL,NULL,"28",NULL,"11952",NULL,"64","80","Quarter","2022-08-10"
"24","A","7","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11653",NULL,NULL,"107",NULL,"11653",NULL,"64","80","Quarter","2022-08-10"
"25","A","7","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11657",NULL,NULL,"138",NULL,"11657",NULL,"96","120","Quarter","2021-11-17"
"26","A","7","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11659",NULL,NULL,"27",NULL,"11659",NULL,"24","30","Quarter","2021-11-02"
"27","A","7","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11664",NULL,NULL,"0",NULL,"11664",NULL,"16","20","Quarter","2000-01-01"
"28","A","8","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11669",NULL,NULL,"47",NULL,"11669",NULL,"40","50","Quarter","2021-11-11"
"29","A","8","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11679",NULL,NULL,"126",NULL,"11679",NULL,"64","80","Quarter","2022-09-28"
"30","A","8","l0","LD","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,NULL,NULL,NULL,"0",NULL,"11681",NULL,"256","320","Quarter","2000-01-01"
"31","A","8","l0","RD","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11701",NULL,NULL,"1",NULL,"11701",NULL,"19.200000000000003","24","Quarter","2021-08-06"
"32","A","9","l0","LU","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11967",NULL,NULL,"24",NULL,"11967",NULL,"16","20","Quarter","2022-08-18"
"33","A","9","l0","RU","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11985",NULL,NULL,"72",NULL,"11985",NULL,"96","120","Quarter","2022-02-03"
"34","A","9","l0","LD","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11722",NULL,NULL,"87",NULL,"11722",NULL,"96","120","Quarter","2021-07-20"
"35","A","9","l0","RD","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11723",NULL,NULL,"100",NULL,"11723",NULL,"96","120","Quarter","2021-07-20"
"36","A","10","l0","LU","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11725",NULL,NULL,"81",NULL,"11725",NULL,"88","110","Quarter","2022-03-30"
"37","A","10","l0","RU","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11727",NULL,NULL,"25",NULL,"11727",NULL,"88","110","Quarter","2022-01-13"
"38","A","10","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11728",NULL,NULL,"59",NULL,"11728",NULL,"56","70","Quarter","2021-06-23"
"39","A","10","l0","RD","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"12110",NULL,NULL,"80",NULL,"12110",NULL,"64","80","Quarter","2022-07-13"
"40","A","11","l0","LU","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11986",NULL,NULL,"56",NULL,"11986",NULL,"128","160","Quarter","2022-02-03"
"41","A","11","l0","RU","0.4","0.8","1.2","0","Normal","None",NULL,"11737",NULL,NULL,"46",NULL,"11737",NULL,"128","160","Quarter","2022-03-30"
"42","A","11","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11739",NULL,NULL,"29",NULL,"11739",NULL,"64","80","Quarter","2022-06-10"
"43","A","11","l0","RD","0.4","0.8","1.2","0","Normal","None",NULL,"11960",NULL,NULL,"42",NULL,"11960",NULL,"64","80","Quarter","2022-02-03"
"44","A","12","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11992",NULL,NULL,"89",NULL,"11992",NULL,"72","90","Quarter","2022-06-14"
"45","A","12","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"12010",NULL,NULL,"8",NULL,"12010",NULL,"48","60","Quarter","2022-08-10"
"46","A","12","l0","LD","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11748",NULL,NULL,"60",NULL,"11748",NULL,"48","60","Quarter","2022-06-14"
"47","A","12","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11749",NULL,NULL,"45",NULL,"11749",NULL,"32","40","Quarter","2021-05-15"
"48","A","13","l0","LU","0.4","0.8","1.2","0","Normal","None",NULL,"11753",NULL,NULL,"31",NULL,"11753",NULL,"48","60","Quarter","2022-09-28"
"49","A","13","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11766",NULL,NULL,"62",NULL,"11766",NULL,"64","80","Quarter","2021-05-15"
"50","A","13","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"12087",NULL,NULL,"0",NULL,"12087",NULL,"64","80","Quarter","2000-01-01"
"51","A","13","l0","RD","0.4","0.8","1.2","0","Normal","None",NULL,"11989",NULL,NULL,"91",NULL,"11989",NULL,"48","60","Quarter","2022-06-10"
"52","A","14","l0","LU","0.4","0.8","1.2","0","Normal","None",NULL,"11968",NULL,NULL,"20",NULL,"11968",NULL,"24","30","Quarter","2022-01-07"
"53","A","14","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"12057",NULL,NULL,"55",NULL,"12057",NULL,"64","80","Quarter","2022-07-13"
"54","A","14","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11987",NULL,NULL,"30",NULL,"11987",NULL,"48","60","Quarter","2022-06-10"
"55","A","14","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11786",NULL,NULL,"114",NULL,"11786",NULL,"96","120","Quarter","2021-11-17"
"56","A","15","l0","LU","0.4","0.8","1.2","0","Normal","None",NULL,"12075",NULL,NULL,"120",NULL,"12075",NULL,"64","80","Quarter","2022-08-10"
"57","A","15","l0","RU","0.4","0.8","1.2","0","Normal","None",NULL,"11794",NULL,NULL,"54",NULL,"11794",NULL,"32","40","Quarter","2022-10-18"
"58","A","15","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"10716",NULL,NULL,"290",NULL,"10716",NULL,"320","400","Quarter","2022-11-22"
"59","A","15","l0","RD","0.4","0.8","1.2","0","Normal","None",NULL,"11799",NULL,NULL,"35",NULL,"11799",NULL,"24","30","Quarter","2021-05-15"
"60","A","16","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11802",NULL,NULL,"28",NULL,"11802",NULL,"24","30","Quarter","2022-07-13"
"61","A","16","l0","RU","0.4","0.8","1.2","0","Normal","None",NULL,"11804",NULL,NULL,"24",NULL,"11804",NULL,"14.4","18","Quarter","2022-01-19"
"62","A","16","l0","LD","0.4","0.8","1.2","0","Normal","None",NULL,"11805",NULL,NULL,"12",NULL,"11805",NULL,"24","30","Quarter","2021-10-07"
"63","A","16","l0","RD","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11808",NULL,NULL,"25",NULL,"11808",NULL,"24","30","Quarter","2022-01-19"
"64","A","17","l0","LU","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20verified qty of 11810 with qty 26",NULL,"11810",NULL,NULL,"30",NULL,"11810",NULL,"19.200000000000003","24","Quarter","2021-09-24"
"65","A","17","l0","RU","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11811",NULL,NULL,"33",NULL,"11811",NULL,"14.4","18","Quarter","2022-09-28"
"66","A","17","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11818",NULL,NULL,"60",NULL,"11818",NULL,"48","60","Quarter","2021-05-15"
"67","A","17","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11823",NULL,NULL,"0",NULL,"11823",NULL,"96","120","Quarter","2000-01-01"
"68","A","18","l0","LU","0.4","0.8","1.2","0","Normal","None",NULL,"11829",NULL,NULL,"49",NULL,"11829",NULL,"48","60","Quarter","2022-10-25"
"69","A","18","l0","RU","0.4","0.8","1.2","0","Normal","None",NULL,"11303",NULL,NULL,"29",NULL,"11303",NULL,"19.200000000000003","24","Quarter","2022-12-14"
"70","A","18","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11988",NULL,NULL,"17",NULL,"11988",NULL,"48","60","Quarter","2022-06-10"
"71","A","18","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11837",NULL,NULL,"44",NULL,"11837",NULL,"64","80","Quarter","2021-07-20"
"72","A","19","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11838",NULL,NULL,"39",NULL,"11838",NULL,"80","100","Quarter","2021-07-20"
"73","A","19","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"12139",NULL,NULL,"290",NULL,"12139",NULL,"320","400","Quarter","2022-11-22"
"74","A","19","l0","LD","0.4","0.8","1.2","0","Normal","None",NULL,"11502",NULL,NULL,"30",NULL,"11502",NULL,"32","40","Quarter","2022-10-25"
"75","A","19","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11304",NULL,NULL,"19",NULL,"11304",NULL,"19.200000000000003","24","Quarter","2022-12-14"
"76","A","20","l0","LU","0.4","0.8","1.2","0","Normal","None",NULL,"11305",NULL,NULL,"20",NULL,"11305",NULL,"19.200000000000003","24","Quarter","2022-12-14"
"77","A","20","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11900",NULL,NULL,"75",NULL,"11900",NULL,"48","60","Quarter","2022-09-28"
"78","A","20","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11901",NULL,NULL,"64",NULL,"11901",NULL,"96","120","Quarter","2021-11-24"
"79","A","20","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11902",NULL,NULL,"39",NULL,"11902",NULL,"72","90","Quarter","2022-07-04"
"80","A","21","l0","LU","0.4","0.8","1.2","0","Normal","None",NULL,"11904",NULL,NULL,"57",NULL,"11904",NULL,"128","160","Quarter","2022-05-11"
"81","A","21","l0","RU","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11907",NULL,NULL,"24",NULL,"11907",NULL,"64","80","Quarter","2022-06-14"
"82","A","21","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11908",NULL,NULL,"369",NULL,"11908",NULL,"288","360","Quarter","2021-09-13"
"83","A","21","l0","RD","0.4","0.8","1.2","0","Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11909",NULL,NULL,"48",NULL,"11909",NULL,"48","60","Quarter","2022-12-14"
"84","A","22","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11910",NULL,NULL,"98",NULL,"11910",NULL,"48","60","Quarter","2022-06-10"
"85","A","22","l0","RU","0.4","0.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"11911",NULL,NULL,"46",NULL,"11911",NULL,"48","60","Quarter","2022-04-01"
"86","A","22","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11912",NULL,NULL,"36",NULL,"11912",NULL,"32","40","Quarter","2022-04-01"
"87","A","22","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11913",NULL,NULL,"37",NULL,"11913",NULL,"32","40","Quarter","2022-04-01"
"88","A","23","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11914",NULL,NULL,"59",NULL,"11914",NULL,"48","60","Quarter","2022-04-01"
"89","A","23","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11915",NULL,NULL,"17",NULL,"11915",NULL,"40","50","Quarter","2022-04-01"
"90","A","23","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11916",NULL,NULL,"30",NULL,"11916",NULL,"32","40","Quarter","2022-04-01"
"91","A","23","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11917",NULL,NULL,"34",NULL,"11917",NULL,"28","35","Quarter","2022-02-03"
"92","A","24","l0","LU","0.4","0.8","1.2","0","Normal","None",NULL,"11918",NULL,NULL,"45",NULL,"11918",NULL,"36","45","Quarter","2022-02-03"
"93","A","24","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11919",NULL,NULL,"26",NULL,"11919",NULL,"36","45","Quarter","2022-02-03"
"94","A","24","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11920",NULL,NULL,"35",NULL,"11920",NULL,"36","45","Quarter","2022-02-03"
"95","A","24","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11921",NULL,NULL,"34",NULL,"11921",NULL,"36","45","Quarter","2022-02-03"
"96","A","25","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11922",NULL,NULL,"38",NULL,"11922",NULL,"36","45","Quarter","2022-02-03"
"97","A","25","l0","RU","0.4","0.8","1.2","0","Normal","None",NULL,"11923",NULL,NULL,"23",NULL,"11923",NULL,"32","40","Quarter","2022-09-02"
"98","A","25","l0","LD","0.4","0.8","1.2","0","Normal","None",NULL,"11924",NULL,NULL,"18",NULL,"11924",NULL,"32","40","Quarter","2022-08-18"
"99","A","25","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","Quarter","2000-01-01"
"100","A","26","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11926",NULL,NULL,"30",NULL,"11926",NULL,"64","80","Quarter","2022-06-14"
"101","A","26","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11935",NULL,NULL,"68",NULL,"11935",NULL,"64","80","Quarter","2021-11-02"
"102","A","26","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"12140",NULL,NULL,"290",NULL,"12140",NULL,"320","400","Quarter","2022-11-22"
"103","A","26","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11632",NULL,NULL,"17",NULL,"11632",NULL,"48","60","Quarter","2022-05-03"
"104","A","27","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11957",NULL,NULL,"100",NULL,"11957",NULL,"64","80","Quarter","2022-06-10"
"105","A","27","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11644",NULL,NULL,"38",NULL,"11644",NULL,"64","80","Quarter","2022-06-10"
"106","A","27","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11943",NULL,NULL,"200",NULL,"11943",NULL,"512","640","Quarter","2021-09-30"
"107","A","27","l0","RD","0.4","0.8","1.2","0","Normal","None",NULL,"11944",NULL,NULL,"15",NULL,"11944",NULL,"64","80","Quarter","2022-06-14"
"108","A","28","l0","LU","0.4","0.8","1.2","0","Normal","None",NULL,"11946",NULL,NULL,"73",NULL,"11946",NULL,"64","80","Quarter","2022-04-08"
"109","A","28","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11947",NULL,NULL,"81",NULL,"11947",NULL,"64","80","Quarter","2022-11-22"
"110","A","28","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11948",NULL,NULL,"80",NULL,"11948",NULL,"64","80","Quarter","2022-09-28"
"111","A","28","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11949",NULL,NULL,"26",NULL,"11949",NULL,"64","80","Quarter","2022-10-25"
"112","A","29","l0","LU","0.4","0.8","1.2","0","Normal","None",NULL,"11950",NULL,NULL,"14",NULL,"11950",NULL,"96","120","Quarter","2022-06-14"
"113","A","29","l0","RU","0.4","0.8","1.2","0","Normal","None",NULL,"11951",NULL,NULL,"84",NULL,"11951",NULL,"64","80","Quarter","2022-10-25"
"114","A","29","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11953",NULL,NULL,"46",NULL,"11953",NULL,"48","60","Quarter","2022-11-22"
"115","A","29","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11954",NULL,NULL,"15",NULL,"11954",NULL,"64","80","Quarter","2022-06-14"
"116","A","30","l0","LU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11958",NULL,NULL,"99",NULL,"11958",NULL,"48","60","Quarter","2022-10-25"
"117","A","30","l0","RU","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11959",NULL,NULL,"141",NULL,"11959",NULL,"48","60","Quarter","2022-10-25"
"118","A","30","l0","LD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11970",NULL,NULL,"45",NULL,"11970",NULL,"96","120","Quarter","2021-11-17"
"119","A","30","l0","RD","0.4","0.8","1.2",NULL,"Normal","None",NULL,"11971",NULL,NULL,"7",NULL,"11971",NULL,"28.8","36","Quarter","2022-01-07"
"120","B","1","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"10532",NULL,NULL,"14",NULL,"10532",NULL,"128","160","Half","2022-07-04"
"121","B","1","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"10761",NULL,NULL,"213",NULL,"10761",NULL,"144","180","Half","2022-06-14"
"122","B","2","l0","R","0.4","1.8","1.2",NULL,"Normal","nanCan not predict how much Qty fit in this storageunit, set to 20",NULL,"10786",NULL,NULL,"91",NULL,"10786",NULL,"192","240","Half","2022-09-13"
"123","B","2","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"10788",NULL,NULL,"160",NULL,"10788",NULL,"192","240","Half","2021-05-15"
"124","B","3","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"10790",NULL,NULL,"14",NULL,"10790",NULL,"192","240","Half","2021-07-05"
"125","B","3","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"10793",NULL,NULL,"0",NULL,"10793",NULL,"192","240","Half","2000-01-01"
"126","B","4","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"10839",NULL,NULL,"111",NULL,"10839",NULL,"144","180","Half","2022-10-25"
"127","B","4","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"10887",NULL,NULL,"239",NULL,"10887",NULL,"320","400","Half","2022-05-18"
"128","B","5","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11560",NULL,NULL,"32",NULL,"11560",NULL,"38.400000000000006","48","Half","2022-01-19"
"129","B","5","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"10914",NULL,NULL,"271",NULL,"10914",NULL,"448","560","Half","2022-09-02"
"130","B","6","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"10917",NULL,NULL,"16",NULL,"10917",NULL,"112","140","Half","2022-07-04"
"131","B","6","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"10958",NULL,NULL,"162",NULL,"10958",NULL,"144","180","Half","2022-05-03"
"132","B","7","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"10959",NULL,NULL,"149",NULL,"10959",NULL,"144","180","Half","2022-02-03"
"133","B","7","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"10965",NULL,NULL,"25",NULL,"10965",NULL,"96","120","Half","2021-06-28"
"134","B","8","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"10999",NULL,NULL,"229",NULL,"10999",NULL,"192","240","Half","2022-03-30"
"135","B","8","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11002",NULL,NULL,"10",NULL,"11002",NULL,"192","240","Half","2022-08-18"
"136","B","9","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11003",NULL,NULL,"237",NULL,"11003",NULL,"192","240","Half","2022-06-14"
"137","B","9","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11004",NULL,NULL,"40",NULL,"11004",NULL,"192","240","Half","2022-06-14"
"138","B","10","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11466",NULL,NULL,"155",NULL,"11466",NULL,"128","160","Half","2022-04-01"
"139","B","10","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11019",NULL,NULL,"113",NULL,"11019",NULL,"224","280","Half","2021-12-28"
"140","B","11","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11052",NULL,NULL,"392",NULL,"11052",NULL,"256","320","Half","2022-05-18"
"141","B","11","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11181",NULL,NULL,"178",NULL,"11181",NULL,"128","160","Half","2022-05-18"
"142","B","12","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11182",NULL,NULL,"160",NULL,"11182",NULL,"128","160","Half","2022-05-18"
"143","B","12","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11204",NULL,NULL,"62",NULL,"11204",NULL,"72","90","Half","2022-07-20"
"144","B","13","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12011",NULL,NULL,"180",NULL,"12011",NULL,"128","160","Half","2022-08-10"
"145","B","13","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11261",NULL,NULL,"10",NULL,"11261",NULL,"128","160","Half","2022-07-20"
"146","B","14","l0","R","0.4","1.8","1.2",NULL,"Normal","Noneverified qty of 11276 with qty 41",NULL,"11276",NULL,NULL,"88",NULL,"11276",NULL,"72","90","Half","2022-06-14"
"147","B","14","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11280",NULL,NULL,"110",NULL,"11280",NULL,"72","90","Half","2022-07-20"
"148","B","15","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11281",NULL,NULL,"93",NULL,"11281",NULL,"72","90","Half","2022-06-14"
"149","B","15","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11287",NULL,NULL,"54",NULL,"11287",NULL,"96","120","Half","2021-05-15"
"150","B","16","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11990",NULL,NULL,"168",NULL,"11990",NULL,"192","240","Half","2022-04-01"
"151","B","16","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11340",NULL,NULL,"11",NULL,"11340",NULL,"104","130","Half","2022-10-25"
"152","B","17","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11341",NULL,NULL,"83",NULL,"11341",NULL,"120","150","Half","2022-09-28"
"153","B","17","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11983",NULL,NULL,"202",NULL,"11983",NULL,"160","200","Half","2022-09-13"
"154","B","18","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"12012",NULL,NULL,"165",NULL,"12012",NULL,"128","160","Half","2022-08-10"
